"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"69415",199910020015,1999,10,2,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Fergana (Province)","Kyzylkiyak",39.944409,71.092763,1,0,NA,"10/02/1999: Eight unidentified militants opened fire with submachine guns on the village of Qizil-Qiyoq in Sokh District, Fergana, eastern Uzbekistan. Uzbek Armed Forces returned fire and the clash lasted for many hours, but caused no casualties among local people or government forces. The villagers remained calm during the incident, most likely because a military detachment is stationed in the village, and the markets, shops and public service facilities all continued to operate.",1,1,1,1,1,"Insurgency/Guerilla Action",0,1,0,2,"Armed Assault",NA,NA,NA,NA,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Residents of Qizil-Qiyoq Village",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,-9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Kyrgyz Militants Attack Eastern Uzbek Villages,” Tashkent Uzbekistan Television First Channel, October 3, 1999.",NA,NA,"CETIS",-9,-9,0,-9,NA
"76277",200403290004,2004,3,29,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,NA,"03/29/2004: Four people were killed and around 20 injured by two female suicide bombers at the Chorsu Bazaar in Tashkent, Uzbekistan. Authorities blamed the Islamic militants for the incident.",1,1,1,0,NA,NA,0,1,1,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","Civilians","Indiscriminate civilians at a children's store and bus stop at the Chorsu Bazaar in Tashkent, Uzbekistan.",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female suicide bombers carried out the attack with unspecified explosives.",6,0,2,20,0,0,1,3,"Minor (likely < $1 million)",NA,"Damage was reported to the Bazaar and surrounding stores.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seth Mydans, “19 Killed in Uzbekistan; Terrorism Blamed,” New York Times, March 30, 2004.","“Clashes kill at least 23 in Uzbekistan,” The York Dispatch, March 30, 2004.","Burt Herman, “Explosions, 19 deaths blamed on,” Ventura County Star, March 30, 2004.","CETIS",-9,-9,0,-9,NA
"76281",200403310002,2004,3,31,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent (Province)","Yalangach",41.364635,69.38687,1,0,NA,"03/31/2004: Islamic militants clashed in a gun battle with police in Yalangach, a suburb of Tashkent, Uzbekistan. The incident left twenty perpetrators and three Uzbek police dead as well as five police wounded. The perpetrators reportedly blew themselves up with suicide belts, which ended the incident.",1,1,1,0,NA,NA,0,1,1,2,"Armed Assault",3,"Bombing/Explosion",NA,NA,3,"Police",25,"Police Security Forces/Officers","Uzbek Security Forces","Uzbek security forces in Tashkent, Uzbekistan.",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified guns and suicide belts were used in this incident.",23,0,20,5,0,0,-9,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Islamic Movement of Uzbekistan was reported as the dominant threat in the country during this incident.","“Police, militants killed during Tashkent shootout,” The Globe and Mail, March 31, 2004.","Bert Herman, “Blasts precede gunfight: 23 killed. Islamist movement was reported to have been routed,” The Gazette, March 31, 2004.","Julius Strauss,” Fears of civil war rise in Uzbek capital as suicide bombers renew attacks: Islamist Terrorists Blamed; 42 People Die in Three Days of Violence,” Ottawa Citizen, March 31, 2004.","CETIS",-9,-9,0,-9,NA
"76728",200407300001,2004,7,30,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,NA,"07/30/2004: Three people, including a suicide bomber, were killed and one person was injured as the perpetrator set-off an explosive device at the Israeli Embassy in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The U.S. Embassy and the Uzbekistan Prosecutor General’s Office in Tashkent were also attacked in related incidents.",1,1,1,0,NA,NA,1,1,1,3,"Bombing/Explosion",NA,NA,NA,NA,7,"Government (Diplomatic)",46,"Embassy/Consulate","Israeli Ministry of Foreign Affairs","Israeli Embassy in Tashkent",97,"Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Islamic Jihad Group (IJG)",NA,"Islamic Movement of Uzbekistan (IMU)",NA,"Hizb al-Tahrir al-Islami (HT)",NA,"Unknown",1,1,1,0,1,0,1,10,"Unknown",1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",1,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,1,0,0,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"“Who is responsible for Tashkent blasts?” The Nation, July 31, 2004.","Muhammad Ismail, “Uzbekistan on alert as toll from suicide attacks rises,” Agence France Presse, July 31, 2004.","Burt Herman, “Suicide bombers target U.S., Israel Embassies; two Uzbeks killed,” The Associated Press, July 30, 2004.","CETIS",0,1,1,1,"200407300001, 200407300002, 200407300003"
"76729",200407300002,2004,7,30,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,NA,"07/30/2004: Two people, including a suicide bomber, were killed and one person was injured as a suicide bomber set-off an explosion at the U.S. Embassy in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The Israeli Embassy and the Uzbekistan Prosecutor General’s Office in Tashkent were also attacked in related incidents.",1,1,1,0,NA,NA,1,1,1,3,"Bombing/Explosion",NA,NA,NA,NA,7,"Government (Diplomatic)",46,"Embassy/Consulate","U.S. Department of State","U.S. Embassy in Tashkent",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Islamic Jihad Group (IJG)",NA,"Islamic Movement of Uzbekistan (IMU)",NA,"Hizb al-Tahrir al-Islami (HT)",NA,"Unknown",1,1,1,0,1,0,1,10,"Unknown",1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",1,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,0,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"“Who is responsible for Tashkent blasts?” The Nation, July 31, 2004.","Muhammad Ismail, “Uzbekistan on alert as toll from suicide attacks rises,” Agence France Presse, July 31, 2004.","Burt Herman, “Suicide bombers target U.S., Israel Embassies; two Uzbeks killed,” The Associated Press, July 30, 2004.","CETIS",0,1,1,1,"200407300002, 200407300001, 200407300003"
"76730",200407300003,2004,7,30,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent (Capital City)","Tashkent",41.266667,69.216667,1,0,NA,"07/30/2004: Two people, including a suicide bomber, were killed and four people were injured as a suicide bomber set-off an explosion at the Prosecutor General's Office in Tashkent, Uzbekistan. The Islamic Movement of Uzbekistan (IMU), the Islamic Jihad Group (IJG), and Hizb al-Tahrir al-Islami (HT) each claimed responsibility. Officials suspected that the IJG was responsible for the attacks. The Israeli Embassy and the U.S. Embassy in Tashkent were also attacked in related incidents.",1,1,1,0,NA,NA,1,1,1,3,"Bombing/Explosion",NA,NA,NA,NA,2,"Government (General)",14,"Judge/Attorney/Court","Uzbek Prosecutor General","Prosecutor General's Office in Tashkent",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Islamic Jihad Group (IJG)",NA,"Islamic Movement of Uzbekistan (IMU)",NA,"Hizb al-Tahrir al-Islami (HT)",NA,"Unknown",0,1,1,0,1,0,1,10,"Unknown",1,7,"Posted to website, blog, etc.",1,7,"Posted to website, blog, etc.",1,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,4,0,0,1,4,"Unknown",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"“Who is responsible for Tashkent blasts?” The Nation, July 31, 2004.","Muhammad Ismail, “Uzbekistan on alert as toll from suicide attacks rises,” Agence France Presse, July 31, 2004.","Burt Herman, “Suicide bombers target U.S., Israel Embassies; two Uzbeks killed,” The Associated Press, July 30, 2004.","CETIS",0,1,0,1,"200407300003, 200407300001, 200407300002"
"77990",200505130001,2005,5,13,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent (Province)","Tashkent",41.266667,69.216667,1,0,NA,"05/13/2005: Georgiy Aleksandrov, a suspected suicide bomber was killed before he could attack the Israeli Embassy in Tashkent, Uzbekistan. Although he was carrying fake explosives, he was killed before he could undertake his attack. Aleksandrov had no affiliations with any known group.",1,1,1,1,2,"Other Crime Type",0,0,0,9,"Unknown",NA,NA,NA,NA,7,"Government (Diplomatic)",46,"Embassy/Consulate","Israeli Embassy","The Israeli Embassy complex in Uzbekistan",97,"Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Fake Weapons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aziz Nurioff, “Uzbek Official says Man Killed at Israeli Embassy Carried Only Fake Explosives,” The Associated Press, May 13, 2005.","“Suspected Suicide Attack Thwarted at Israeli Embassy in Tashkent,” Agence France Presse, May 13, 2005.",NA,"CETIS",-9,-9,1,1,NA
"77991",200505130002,2005,5,13,NA,1,38486,219,"Uzbekistan",7,"Central Asia","Andijon (Province)","Andijon",40.783333,72.333333,1,0,NA,"05/13/2005: Thousands of armed protestors stormed a jail in an effort to free 23 members of the Akramia religious group in Andijan, Uzbekistan. At least nine people were killed and numerous others were injured in the incident. The government of Uzbekistan believed that the Akamia religious group was in contact with the outlawed, radical Islamic party Hizb-ut-Tahrir. No group claimed responsibility for the attack.",0,1,1,1,2,"Other Crime Type",0,1,0,2,"Armed Assault",NA,NA,NA,NA,3,"Police",26,"Prison/Jail","Uzbekistan Prison System","A prison in Andijon",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"The protestors wanted to free 23 members of the Akramia religious group who were in prison in Andijon.",0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,34,0,NA,1,3,"Minor (likely < $1 million)",-99,"A prison was damaged in this attack.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bagila Bukharbayeva, “Nine Killed, 34 Wounded in Clashes in Eastern Uzbekistan,” The Associated Press, May 13, 2005.","“Uzbekistani Security Forces Storm School; Arrest, Kill Andijon ‘Guerillas’,” Agentstvo Voyennykh Novostey, May 13, 2005.","“AFP: Witnesses Claim as Many as 200 Killed in Uzbek City,” Agence France Presse, May 14, 2005.","CETIS",-9,-9,0,-9,NA
"91941",200905260012,2009,5,26,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Andijon","Khanabad",40.8,73,1,0,"The attack occurred at a police station in Khonobod.","05/26/2009: On Tuesday morning, in Khonobod, Andijon, Uzbekistan, assailants fired rocket-propelled grenades and small arms at a police station, killing one police officer, wounding three others, and causing minor damage to the police station.  Islamic Jihad Union (IJU) claimed responsibility for the attack.",1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",2,"Armed Assault",NA,NA,3,"Police",22,"Police Building (headquarters, station, school)","Khonobod Law Enforcement","The target of the attack was a police station.",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Islamic Jihad Union (Uzbekistan)",NA,NA,NA,NA,NA,"The specific motive for the attack is unknown.",0,NA,NA,0,-99,0,1,10,"Unknown",NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)",5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,"Rocket-propelled grenades and small arms were used in the attack.",1,0,0,3,0,0,1,4,"Unknown",NA,"The attack caused a minor amount of property damage to the police station.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BBC Monitoring Central Asia Unit, ""Islamic Jihad Group Claims Responsibility For Uzbek Attacks- Fuller,"" LexisNexis Academic, BBC Monitoring Central Asia Unit, May 27, 2009.",NA,NA,"ISVG",0,0,0,0,NA
"91942",200905260013,2009,5,26,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Andijon","Andijon",40.783333,72.333333,1,0,"The attack took place on Fitrat Street, Andijon, Andihon, Uzbekistan.","05/26/2009: On Tuesday afternoon at about 1400, in Andijon, Andijon, Uzbekistan, a suicide bomber detonated an improvised explosive device on Fitrat Street, killing one police officer and wounding three civilians. Islamic Jihad Union (IJU) claimed responsibility.",1,1,1,0,NA,NA,0,1,1,3,"Bombing/Explosion",NA,NA,NA,NA,3,"Police",25,"Police Security Forces/Officers","Andijon Law Enforcement","An Uzbek police officer was targeted",219,"Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Islamic Jihad Union (Uzbekistan)",NA,NA,NA,NA,NA,"The specific motive for the attack is unknown.",0,NA,NA,0,1,0,1,10,"Unknown",NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",13,"Suicide (carried bodily by human being)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"An improvised explosive device was used in the attack.",2,0,1,3,0,0,-9,4,"Unknown",NA,"It is unknown if the attack caused any property damage.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Natioanl Counterrorism Center, ""One Police Officer Killed, Three Civilians Wounded in Suicide IED Attack by IJU in Andijon, Andijon, Uzbekistan,"" Worldwide Incidents Tracking System, January 05, 2010.","BBC Monitoring Central Asia, ""Man Blows Himself Up in Uzbek Eastern town Killing Policeman,"" LexisNexis Academic, BBC Monitoring Central Asia, May 26, 2009.",NA,"ISVG",0,0,0,0,NA
"153257",201509280053,2015,9,28,NA,0,NA,219,"Uzbekistan",7,"Central Asia","Tashkent","Tashkent",41.367161,69.272486,1,0,NA,"09/28/2015: An assailant threw two incendiary devices at the United States Department of State embassy in Tashkent city, Tashkent region, Uzbekistan. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,NA,NA,0,0,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,7,"Government (Diplomatic)",46,"Embassy/Consulate","United States Department of State","Embassy",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"The specific motive is unknown; however, sources suspected that the attack may have been related to a denial for a United States (US) visa.",0,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",18,"Arson/Fire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Two incendiary devices were used in the attack.",0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Uzbekistan: US Embassy Targeted by Firebombs,"" 24.kg, October 1, 2015.","""Incendiary devices thrown at U.S. embassy in Tashkent,"" Interfax, September 29, 2015.","""Incendiary device thrown at U.S. Embassy in Tashkent,"" Central Asian News Services, September 29, 2015.","START Primary Collection",-9,-9,1,1,NA
