"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"56956",199408120004,1994,8,12,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Simferopol",44.952117,34.102417,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,1,"Business",2,"Restaurant/Bar/Café","Unk","U/I Restaurant",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"57242",199409200002,1994,9,20,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Kiev",50.4501,30.5234,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",18,"Government Personnel (excluding police, military)","Foreign Trade Ministry","Foreign Trade Minister Serniy Osyka, 35",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Melee",23,"Knife or Other Sharp Object",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knife",0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"57360",199410040003,1994,10,4,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Kiev",50.4501,30.5234,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Parliament member","People's Deputy Sheriy Chumasov and wife",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Melee",23,"Knife or Other Sharp Object",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knife",1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"58321",199502010005,1995,2,1,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Simferopol",44.952117,34.102417,1,0,NA,NA,1,1,1,-9,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,1,"Business",4,"Multinational Corporation","Crimean Gas Production Assoc.","Dir. General",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firearm",0,NA,NA,2,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"59251",199505220099,1995,5,22,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Odessa",46.484583,30.7326,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,6,"Airports & Aircraft",43,"Airline Officer/Personnel","Austrian Airlines","airport office",15,"Austria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"61900",199603230005,1996,3,23,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Kiev",50.4501,30.5234,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,1,"Business",NA,NA,"Skif 88 Crimean Association","American-Crimean Corp",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"62764",199607160006,1996,7,16,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Kiev",50.4501,30.5234,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",NA,"Ukrainian Preimer",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,3,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"63111",199608240003,1996,8,24,NA,1,35302,214,"Ukraine",9,"Eastern Europe",NA,"Simferopol",44.952117,34.102417,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,6,"Hostage Taking (Kidnapping)",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",NA,"Chairman of Crimean Parliament",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Firearm",0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,1,0,0,1,NA,"Ukraine",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"65318",199705160005,1997,5,16,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Simferopol",44.952117,34.102417,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,1,"Business",NA,NA,NA,"Privatization chief",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",5,"Unknown Gun Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small caliber",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"66171",199708110009,1997,8,11,NA,0,NA,214,"Ukraine",9,"Eastern Europe",NA,"Odessa",46.484583,30.7326,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Vechernyaya Odessa Newspaper","Editor-in-Chief Borys Derevyanko",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",3,"Handgun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pistol",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"69087",199907080003,1999,7,8,NA,0,NA,214,"Ukraine",9,"Eastern Europe","Kiev City (Municipality)","Perechesk",50.430754,30.532801,1,0,NA,"07/08/1999: Two unknown assailants lobbed two Molotov cocktails at the United States Embassy in Kiev, Ukraine. The fire was immediately extinguished and there were no injuries or damage to the area.",1,1,1,1,2,"Other Crime Type",0,0,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,7,"Government (Diplomatic)",46,"Embassy/Consulate","United States Department of State","United States Embassy in Kiev, Ukraine",217,"United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",20,"Gasoline or Alcohol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""Molotov Cocktails Aimed at U.S. Embassy,"" Eastern Economist Daily, July 12, 1999.",NA,NA,"CETIS",-9,-9,1,1,NA
"69402",199910020001,1999,10,2,NA,0,NA,214,"Ukraine",9,"Eastern Europe","Dnipropetrovsk (Oblast)","Ingulets",47.729722,33.254722,1,0,NA,"10/02/1999: An assassination attempt on Natalya Vetrenko, a Ukrainian Presidential Candidate from the Progressive Socialist Party, injured Vetrenko and Party leader Vladimir Marchenko, as well as 33 additional people, two of whom were hospitalized in serious condition and two in critical condition. At approximately 8:00pm local time, the perpetrators threw two RGD-5 fragmentation hand grenades at Vetrenko as she was getting into her car following a meeting with voters in Inguletsk, Dnepropetrovsk Oblast, Ukraine. Two people suspected of carrying out the attack were arrested and a rival candidate's campaign organizer was also suspected of being involved in the incident.",1,1,1,1,2,"Other Crime Type",0,0,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Progressive Socialist Party","Natalya Vetrenko, a Ukrainian Presidential Candidate from the Progressive Socialist Party",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35,0,0,1,3,"Minor (likely < $1 million)",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sergei Shargorodsky, “Grenades Injure Presidential Contender, Dozens of People in Ukraine,"" The Associated Press, October 3, 1999.","""Up to 15 people Injured in Attempt on Ukrainian Presidential Candidate,” BBC Monitoring, October 3, 1999.","""In Ukraine Attempt made on Presidential Candidate’s life,” Interfax, October 3, 1999.","CETIS",-9,-9,0,-9,NA
"69599",199911070006,1999,11,7,NA,0,NA,214,"Ukraine",9,"Eastern Europe","L'viv (Oblast)","Lviv",49.839683,24.029717,1,0,NA,"11/07/1999: The apartment of an ethnic Russian, Tetiana Shvetsova, in the city of Lviv, Ukraine, was set ablaze by unknown extremists. This is one of three attacks on three separate apartments owned by ethnic Russians or Jews in Lviv on 11/07/1999. No casualties resulted from the incident. It was unknown who was responsible for the incident.",1,1,1,0,NA,NA,1,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,14,"Private Citizens & Property",71,"Race/Ethnicity Identified","Ethnic Russian","Tetiana Shvetsova",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",18,"Arson/Fire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There was no report describing how the arson was set.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"An apartment was damaged.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This is one of 3 related incidents (cf. 199911070007, 199911070008). Tetiana Shvetsova head an ethnic Russian womens' group in western Ukraine.","“Apartments of Jewish, ethnic Russian leaders torched in western Ukraine,” Associated Press Worldstream, November 16, 1999.",NA,NA,"CETIS",-9,-9,0,-9,"199911070006, 199911070007, 199911070008"
"69600",199911070007,1999,11,7,NA,0,NA,214,"Ukraine",9,"Eastern Europe","L'viv (Oblast)","Lviv",49.839683,24.029717,1,0,NA,"11/07/1999: The apartment of an ethnic Jew, Professor Rudolf Myrsky, in the city of Lviv, Ukraine, was set ablaze by unknown extremists. This is one of three attacks on three separate apartments owned by ethnic Russians or Jews in Lviv on 11/07/1999. No casualties resulted from the incident. It was unknown who was responsible for the incident.",1,1,1,0,NA,NA,1,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,8,"Educational Institution",48,"Teacher/Professor/Instructor","Ethnic Jew","Professor Rudolf Myrsky",214,"Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,"Unknown",0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Incendiary",18,"Arson/Fire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"There was no report describing how the arson was set.",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",NA,"An apartment was damaged.",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This is one of 3 related incidents (cf. 199911070006, 199911070008). Professor Rudolf Myrsky was a member of the Golden Rose Jewish association.","“Apartments of Jewish, ethnic Russian leaders torched in western Ukraine,” Associated Press Worldstream, November 16, 1999.",NA,NA,"CETIS",-9,-9,0,-9,"199911070007, 199911070006, 199911070008"
