"","eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
"51735",199206120013,1992,6,12,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Moscow",55.75,37.616667,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,2,"Armed Assault",NA,NA,NA,NA,2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Govt","Dormitory for Vietnamese Guest Workers",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",3,"Handgun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pistol",1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"51897",199206290004,1992,6,29,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Grozny",43.316667,45.683333,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,16,"Telecommunication",89,"Television",NA,"Television Tower",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"52824",199209070013,1992,9,7,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Moscow",55.75,37.616667,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,2,"Government (General)",21,"Government Building/Facility/Office","Govt","Building on Kutuzovsky Prospect",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portable anti-tank grenade launcher",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53101",199209260011,1992,9,26,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Nalchik",43.484122,43.627361,1,0,NA,NA,1,1,1,0,NA,NA,0,0,0,2,"Armed Assault",NA,NA,NA,NA,2,"Government (General)",21,"Government Building/Facility/Office","Govt","Government and TV Center Bldg.",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Congress of Kabardian People",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic firearm",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",0,0,0,0,NA
"53283",199210100017,1992,10,10,NA,0,NA,167,"Russia",9,"Eastern Europe","North Ossetia-Alania","Unknown",43.04513,44.287097,4,1,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,21,"Utilities",106,"Gas","Gazprom Gas Producers and Distributors","Natural Gas Pipeline",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive - defused",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53436",199210190004,1992,10,19,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Moscow",55.75,37.616667,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,3,"Police",22,"Police Building (headquarters, station, school)","Police","Station",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",7,"Grenade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grenade",0,NA,NA,8,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53452",199210200004,1992,10,20,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Grozny",43.3617463716,45.4109992981,3,1,NA,NA,1,1,1,0,NA,NA,0,1,0,7,"Facility/Infrastructure Attack",NA,NA,NA,NA,21,"Utilities",108,"Oil",NA,"Oil Refinery",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic firearm",1,NA,NA,18,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53457",199210200009,1992,10,20,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Irkutsk",52.283333,104.3,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,3,"Police",22,"Police Building (headquarters, station, school)","Police","Interior Ministry Building",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive - defused",9,NA,NA,5,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53513",199210230007,1992,10,23,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Yuzhny",42.9499765548,44.8162355423,3,1,NA,NA,1,1,1,-9,NA,NA,0,1,0,2,"Armed Assault",NA,NA,NA,NA,3,"Police",25,"Police Security Forces/Officers","Police","Unit",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic firearm",6,NA,NA,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53635",199210300017,1992,10,30,NA,1,33911,167,"Russia",9,"Eastern Europe",NA,"Chermen",43.147789,44.715283,1,0,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,6,"Hostage Taking (Kidnapping)",NA,NA,NA,NA,4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Military/Ministry of Interior","10 Soldiers and Police",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ingush Rebels",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Firearms",2,"Automatic Weapon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Automatic firearm",10,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,10,0,0,4,NA,"Russia",0,NA,NA,NA,NA,NA,4,"Hostage(s) killed (not during rescue attempt)",10,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"53636",199210300018,1992,10,30,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Vladikavkaz",42.9967773927,44.6767406464,3,1,NA,NA,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,6,"Hostage Taking (Kidnapping)",NA,NA,NA,NA,4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Ministry of the Interior","80 troops",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ingush Rebels",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,80,0,NA,NA,NA,"Russia",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"54691",199401040004,1994,1,4,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"St. Petersburg",59.934491,30.315266,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,1,"Business",7,"Retail/Grocery/Bakery","Unknown","Marcopizzi Italian Shoe Store",98,"Italy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"54789",199401140002,1994,1,14,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Novosibirsk",55.033333,82.916667,1,0,NA,NA,1,1,1,-9,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",82,"Labor Union Related","Committee for Repatriation to Israel","Office",97,"Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,1,1,NA
"55096",199402130002,1994,2,13,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Grozny",43.316667,45.683333,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,21,"Utilities",108,"Oil","Unknown","3 oil tanks 12,000 cubic meter capacity each",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"55407",199403100001,1994,3,10,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Dyurtyuli",55.4805,54.8715,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,1,"Assassination",NA,NA,NA,NA,2,"Government (General)",18,"Government Personnel (excluding police, military)","Government","Deputy Chairman of Supreme Soviet, Razil Musin",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",1,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
"55429",199403120001,1994,3,12,NA,0,NA,167,"Russia",9,"Eastern Europe",NA,"Blagoveshchensk",50.274722,127.533889,1,0,NA,NA,1,1,1,0,NA,NA,0,1,0,3,"Bombing/Explosion",NA,NA,NA,NA,14,"Private Citizens & Property",76,"House/Apartment/Residence","unknown","2 story bloc of flats",167,"Russia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Explosive",11,NA,NA,0,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PGIS",-9,-9,0,-9,NA
